 (-2.162442445992749938e-14-5.045491966415970423e-12j), (1.161923231067202868e-14+1.172016143074465145e-12j), (2.148524215685107871e-14+3.368563126061648071e-12j), (-3.650282471388768337e-14-7.331805921884243386e-12j), (1.018069604362755623e-14+1.066634516152102015e-12j), (1.123874619854069622e-15-9.954687943031389760e-13j), (-1.037759123932577523e-14-7.015030431035876437e-12j), (2.771322420240642211e-15+1.642913570551635931e-13j), (1.224527571703059033e-14+2.318569164639509729e-12j), (-8.006342845616835715e-15-1.824553791040343221e-12j), (-3.826759997770070756e-14-8.862070651452815512e-12j), (2.846668972471077554e-15-1.312360100802942577e-14j), (1.273139030070607186e-14+2.239756972175274751e-12j), (-1.222639800265031271e-14-2.244548152973995319e-12j), (-1.169308874214304072e-15+3.079957238425905260e-12j), (5.422075245437081805e-15+2.305229826316400352e-13j), (-2.633070473070115931e-14-6.956194354873395724e-12j), (1.693911833576444894e-15+5.054455758678241423e-13j), (2.199747670049492270e-14+9.745756465822213656e-13j), (7.167175871886515685e-16+8.101380584299125609e-14j), (-3.819665212200821342e-14-7.601047635444941721e-12j), (1.933978334283826588e-16-1.098340857372061648e-12j), (3.545737194606199470e-15+8.643140574816483027e-13j), (-3.526148978296568099e-14-7.192679499936137171e-12j), (8.893034159223218240e-15+2.805734994241712684e-12j), (6.071656919784990931e-16+1.072532009900747115e-12j), (-2.031593328263749546e-14-6.448520364488031141e-12j)
 (-1.119934616374758086e-13-1.148183734413582862e-11j), (6.017287212648330495e-14+2.666627022384237422e-12j), (1.112684918269021154e-13+7.665176554956451980e-12j), (-1.890464748759680153e-13-1.668431188462445271e-11j), (5.272381259809076397e-14+2.426889652641741208e-12j), (5.818132117007220435e-15-2.265727100921049276e-12j), (-5.375461952571119468e-14-1.596517003112824868e-11j), (1.435253064907001860e-14+3.737705049656917051e-13j), (6.341860005959054874e-14+5.276149131812006212e-12j), (-4.146492101528716974e-14-4.152084412813637098e-12j), (-1.981895064378373280e-13-2.016706835130215260e-11j), (1.474156672305870486e-14-3.007498377119183824e-14j), (6.593454929526251893e-14+5.096697631536832479e-12j), (-6.331914511010805454e-14-5.107625319556577879e-12j), (-6.048062426577836458e-15+7.010015542578234548e-12j), (2.807966836583315473e-14+5.243178942195164068e-13j), (-1.363688562642154246e-13-1.583013732832966965e-11j), (8.773460500196581267e-15+1.150261951953560392e-12j), (1.139163466662952176e-13+2.216466290823939285e-12j), (3.712424379550284286e-15+1.843684629843606937e-13j), (-1.978189854487368833e-13-1.729700051337777697e-11j), (9.997871746968189985e-16-2.499780492214424576e-12j), (1.836327095476283896e-14+1.966837732842942490e-12j), (-1.826180602393536558e-13-1.636778208306266266e-11j), (4.605891234223056259e-14+6.385139712598151188e-12j), (3.146272983639014568e-15+2.440998297171657064e-12j), (-1.052204294003149988e-13-1.467519209753651214e-11j)
 (-5.798075916314433870e-13-2.612000606192147687e-11j), (3.114310866207992877e-13+6.060558795618718222e-12j), (5.759418809797705781e-13+1.743113931665044131e-11j), (-9.786520816114317472e-13-3.795060667513213977e-11j), (2.728921750843523840e-13+5.516297620294365056e-12j), (3.006028766671179467e-14-5.158684714110593638e-12j), (-2.785239640025275627e-13-3.633502202801903996e-11j), (7.430188286692161842e-14+8.490955882710291291e-13j), (3.283186064311153065e-13+1.200125241846072101e-11j), (-2.146565800551736395e-13-9.445219578589404232e-12j), (-1.026062125948039038e-12-4.587790001181255620e-11j), (7.627685313177888249e-14-7.093775898454924860e-14j), (3.413105826519990619e-13+1.159175847628890593e-11j), (-3.277670970276792608e-13-1.161683769024534610e-11j), (-3.110341871321252509e-14+1.595966040684889725e-11j), (1.453339127103273158e-13+1.189497186919578635e-12j), (-7.060264847365572548e-13-3.601436093831001113e-11j), (4.543377585354601381e-14+2.617269870558913884e-12j), (5.895088074673105710e-13+5.026726946608326223e-12j), (1.923009835512909485e-14+4.194906552098764587e-13j), (-1.024061778605183896e-12-3.934403430482194839e-11j), (5.129147232807719096e-15-5.690538960272072941e-12j), (9.505019040890321034e-14+4.474047936326486302e-12j), (-9.453792688766492465e-13-3.723122590948027533e-11j), (2.384970089796040663e-13+1.452824758563067263e-11j), (1.633601040694887860e-14+5.556278894628434101e-12j), (-5.448384622665331692e-13-3.339079972350052440e-11j)
 (-2.996152803703125551e-12-5.931716005562648463e-11j), (1.606823467126502948e-12+1.369571897049266047e-11j), (2.973168898450988903e-12+3.951056351762095686e-11j), (-5.055280305598884274e-12-8.613127597203696938e-11j), (1.408358197235141169e-12+1.247306444976921329e-11j), (1.537132049810723927e-13-1.176660133668704133e-11j), (-1.445346050710221432e-12-8.270186225272279106e-11j), (3.838691076688132639e-13+1.914206663633899700e-12j), (1.696313534529095094e-12+2.723730937239546637e-11j), (-1.108846002190881737e-12-2.144499257026715663e-11j), (-5.302255461047887537e-12-1.041849474224950624e-10j), (3.930126030971454570e-13-1.907351328265110235e-13j), (1.762578728508844844e-12+2.629251518386543340e-11j), (-1.692504325108154249e-12-2.635198968052607428e-11j), (-1.551607961819627714e-13+3.639139109123881468e-11j), (7.499692027542514583e-13+2.662800921451586268e-12j), (-3.648987307975086020e-12-8.181535225178100915e-11j), (2.350935082235394622e-13+5.950130015499742036e-12j), (3.039479299367631619e-12+1.123357805170138811e-11j), (9.963821616877721792e-14+9.534434125742586203e-13j), (-5.289725623556321250e-12-8.929106419118291040e-11j), (2.525526921001861635e-14-1.296743174849109373e-11j), (4.906234497210037085e-13+1.015702399762410601e-11j), (-4.883549028369680541e-12-8.450555523471549773e-11j), (1.233574075194304941e-12+3.302464487175606877e-11j), (8.568085798135636828e-14+1.265627071003656905e-11j), (-2.818008102269425485e-12-7.590195460885300546e-11j)
 (-1.533496415722399275e-11-1.335106527559372019e-10j), (8.158343155487662345e-12+3.004543967321477043e-11j), (1.513820277293419987e-11+8.806775290598775800e-11j), (-2.582394701291390003e-11-1.932555383966545421e-10j), (7.160541319482799077e-12+2.744750023504082885e-11j), (7.439744683811425391e-13-2.708080713494120034e-11j), (-7.557602086944797040e-12-1.883095738141410144e-10j), (1.962458414195590194e-12+4.144892516404190263e-12j), (8.674925017738995284e-12+6.110943341988162085e-11j), (-5.665003119143425534e-12-4.821519440550155965e-11j), (-2.714024337254247084e-11-2.344827128034687720e-10j), (1.981304735733973792e-12-7.718772247492290218e-13j), (8.991180215601916175e-12+5.881151803106754577e-11j), (-8.630201828014990498e-12-5.897498629883281301e-11j), (-6.476143342037065482e-13+8.361919512231912479e-11j), (3.811016709993766510e-12+5.547342666379838955e-12j), (-1.869204911246258017e-11-1.844821608765067613e-10j), (1.211529195684790324e-12+1.346708512005080203e-11j), (1.537748696234998224e-11+2.318154161291933565e-11j), (5.169829150896745481e-13+2.154810333116292101e-12j), (-2.701844247329379534e-11-2.003146359266646921e-10j), (9.631480425284080161e-14-2.970312345747819411e-11j), (2.496692254375875937e-12+2.282496037298431264e-11j), (-2.495051979643572527e-11-1.896891997618791519e-10j), (6.343783941627088123e-12+7.469913472490253657e-11j), (4.718586725277261933e-13+2.892954662561674365e-11j), (-1.449058843873113299e-11-1.716869480283070767e-10j)
 (-7.486297109328720947e-11-2.875816208735394671e-10j), (3.821895320736033858e-11+5.634247421154435511e-11j), (7.197933175395094763e-11+1.805070658177710560e-10j), (-1.248372823663011663e-10-4.097264709171457917e-10j), (3.378619486839412456e-11+5.237253204147818698e-11j), (2.581482687569257755e-12-6.478181452916018977e-11j), (-4.081466652289435098e-11-4.289493673899344972e-10j), (9.521392693388761405e-12+7.111241885640533706e-12j), (4.217529693950236484e-11+1.294878308089377237e-10j), (-2.740726766826299769e-11-1.033271315095062523e-10j), (-1.325436864968785894e-10-5.048772249782196751e-10j), (8.937048556100060535e-12-5.318280788907547861e-12j), (4.315617720478313270e-11+1.227304545305075193e-10j), (-4.133961927295277028e-11-1.234282135689020771e-10j), (4.159918008677736091e-13+1.984258691451896039e-10j), (1.793105519553919084e-11+7.117806069100181634e-12j), (-9.164101188401660772e-11-4.010149545491980343e-10j), (6.117554374150834499e-12+2.980210313790903375e-11j), (7.068981596023561921e-11+2.740911125587189792e-11j), (2.695998109901758996e-12+4.710706765511810228e-12j), (-1.305486124482628783e-10-4.243952584370773684e-10j), (-3.415751270131579926e-13-6.958266423050100584e-11j), (1.184524083874111767e-11+4.886074610594084424e-11j), (-1.207249322113874028e-10-4.030913882156558609e-10j), (3.170679388849721375e-11+1.648511663429423796e-10j), (3.120666065581989759e-12+6.708573935743076589e-11j), (-7.239532355481342878e-11-3.789329349629757042e-10j)
 (-3.002660346977192588e-10-5.162560236276457474e-10j), (1.247287791274375307e-10+3.670076457424380125e-11j), (2.555314697256484673e-10+2.552802004210673294e-10j), (-4.783634398043687979e-10-6.843660009030605290e-10j), (1.145817726932967084e-10+4.105478601209455015e-11j), (-8.708481059921285316e-12-1.680007582801141416e-10j), (-2.336261281360412120e-10-9.541130248846573761e-10j), (3.681482361830801364e-11-3.744023092977351111e-12j), (1.661170528826303241e-10+2.142842319575941682e-10j), (-1.059015276308340173e-10-1.830861417362282524e-10j), (-5.322091899007890697e-10-9.037989682030058340e-10j), (2.313288102595345174e-11-3.700341229868945214e-11j), (1.599041329434732812e-10+1.896482757948452743e-10j), (-1.518748633486560440e-10-1.946652004969085191e-10j), (6.457681135016163075e-11+4.962653886317176619e-10j), (5.987262139587746450e-11-2.631612392797394068e-11j), (-3.748921741626357658e-10-7.508565262518757761e-10j), (2.820401493097089694e-11+5.934317608111069109e-11j), (2.063160691466778024e-10-1.228233927880014764e-10j), (1.391196415147243480e-11+7.913770863856130511e-12j), (-5.000430623447310709e-10-7.073091580261047894e-10j), (-1.628919649184369957e-11-1.706982505891833024e-10j), (4.233223610721252293e-11+8.879001125662819456e-11j), (-4.657651835982663421e-10-6.820710417121464949e-10j), (1.403619017542709481e-10+3.266077478327916326e-10j), (2.714608422120966315e-11+1.579644359226076295e-10j), (-3.201082810758276756e-10-7.515455890527189203e-10j)
 (-7.407982881689837038e-10-5.899289116556440300e-10j), (1.098736631582093224e-10-1.387350168702199790e-10j), (4.179825532355115110e-10+1.166610019301539912e-10j), (-1.010858351161768401e-09-6.332770317417170951e-10j), (1.342518988061973398e-10-1.175173883874827958e-10j), (-1.712340422256972189e-10-3.692589066938166621e-10j), (-1.075269627609794986e-09-1.686876306456760237e-09j), (6.946262288718631031e-11-9.236589015130868457e-11j), (3.864223920453958591e-10+1.619284094091944707e-10j), (-2.479861587325806253e-10-2.275547804017875491e-10j), (-1.307652729273144080e-09-1.011334940609183929e-09j), (-2.133329403540049704e-11-1.122964728142236764e-10j), (3.003203082518847166e-10+1.272050006441068815e-10j), (-2.812617191454700863e-10-1.594434235533582253e-10j), (5.868562255476272878e-10+9.566509715024747130e-10j), (6.080512152805460532e-11-1.742377481793211533e-10j), (-9.933303959255039771e-10-9.944479064016849358e-10j), (9.687739103465641724e-11+7.808366094186518138e-11j), (-5.749421733711871198e-12-6.070892820952493369e-10j), (5.623983752591945667e-11-1.351391563762651596e-11j), (-1.068457922258610757e-09-6.454596742724410521e-10j), (-1.626139696163300819e-10-3.654275528483282933e-10j), (1.011153455470557721e-10+1.533179108934785334e-10j), (-1.032481655990061539e-09-6.644605173081402943e-10j), (4.404779799170650728e-10+4.627239110114213174e-10j), (1.713880559874177343e-10+2.981784404237415983e-10j), (-1.004838778783227204e-09-1.073311973432628704e-09j)
 (-1.073716935210375589e-09-3.977266147528875955e-10j), (-1.718228516852051728e-10-1.270154445106576487e-10j), (3.120684211329945393e-10+8.132126553219833524e-11j), (-1.123990883903819297e-09-4.878921582420037597e-10j), (-7.378011584465969943e-11-2.018373936981371398e-10j), (-6.420434833524915549e-10-3.601100043975503824e-10j), (-2.574318378563367683e-09-1.704857478695720829e-09j), (-4.141247961013450603e-11-2.755839766973310546e-10j), (4.872869239861927914e-10-9.351961342179410922e-11j), (-4.534946554983939045e-10-2.087242774830199028e-10j), (-1.816478662657779641e-09-6.624206135031875475e-10j), (-9.875274521265126511e-11-1.184076068436629447e-10j), (2.597918905175215509e-10+5.912928081050868861e-11j), (-2.627083071223254353e-10-1.631617703349096710e-10j), (1.565866440293588892e-09+7.375601797638360683e-10j), (-1.125898922510536955e-10-3.636915795269140245e-10j), (-1.733701869557749309e-09-9.053351623521921375e-10j), (1.883074200230810829e-10-3.776154052169673881e-12j), (-7.161237962071713121e-10-5.530190223159074988e-10j), (9.592282458981292062e-11-1.614836213800334862e-10j), (-1.205110988610577749e-09-3.887691093977545682e-10j), (-5.999755692452689779e-10-4.169953395680576379e-10j), (3.825133951063746846e-10+1.878092864523029893e-10j), (-1.345598439081830621e-09-3.870007596220400145e-10j), (8.139250446926092961e-10+3.385973339424541545e-10j), (4.345311588075399397e-10+2.901772148455166031e-10j), (-1.877934861426688122e-09-8.188814452959916874e-10j)
 (-1.053020236089796872e-09-2.353229437024121728e-10j), (-2.448760444866197587e-10+3.130735013458548731e-10j), (3.766358112136228019e-10+3.557092825789084952e-10j), (-1.369025926634981335e-09-9.571538562225119995e-10j), (-2.737394635860308228e-10-1.124442939836080514e-11j), (-8.586726222732576364e-10+3.302061132018954148e-10j), (-3.653513278288185149e-09-5.879761612900708073e-10j), (-3.739064214953967368e-10-2.927568607062061223e-10j), (3.246040473443072211e-10-4.240284837675328948e-10j), (-5.368625834005131943e-10+7.573694814413481049e-11j), (-1.845923376047839118e-09-6.130530846812085817e-10j), (-1.897158402665838142e-10-1.920314539477587693e-10j), (1.323016715578344103e-10+2.604783077173551707e-10j), (-3.127661694486107050e-10-4.536179962792200241e-10j), (1.845220266905114416e-09-3.586560676135676979e-10j), (-5.468919559414547697e-10-4.013539023978517533e-10j), (-2.274396909654145872e-09-3.273727423898374748e-10j), (1.068428778611275260e-10-1.848627171381246673e-10j), (-9.369762789749852658e-10-1.745079292969636627e-11j), (-1.152766720819626447e-10-4.317572930003046335e-10j), (-1.094928405297579146e-09-7.727581090312455484e-10j), (-9.120345465128181983e-10+1.514816874860429023e-10j), (5.157047317148654192e-10-4.591921886266956997e-10j), (-1.382691535213291026e-09-2.180104303904257413e-10j), (9.207185645318437099e-10-2.515536401499648021e-11j), (5.576422139353508185e-10+1.405444949333606273e-10j), (-2.221856078118581759e-09+2.946785034639319616e-12j)
